Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
B. Ibrahim,Crawley Town,Crawley Town,"RCMF, LDMF",20,400000,30/06/2027,11,839,0,0.09,0,0.22,17.49,54.6,England,England,right,185,82,yes,8.47,6.97,61.54,1.61,46.67,0.64,1.03,0.21,3.54,5.66,1.29,4,0.43,0,0,0.97,0,0,0,0.01,0,0,1,0.11,100,0,0,0.54,40,0.11,100,0.43,25,0,1.07,40,7.29,51.47,0.21,0.86,0.21,27.03,0.11,1.82,42.8,82.46,12.01,64.29,7.51,95.71,15.66,90.41,37.87,87.25,4.51,45.24,18.97,38.23,0.02,0.54,0,0,0.21,100,0,7.29,63.24,1.93,38.89,0.43,25,0.64,0.32,6.87,59.38,0,,0,,0,0,0,0,,,0.54,,,0.11,0,0,0,0,0
T. Perry,Shrewsbury Town,Shrewsbury Town,"LDMF, AMF, LCMF",23,400000,30/06/2025,11,480,0,0,0,0.11,13.69,57.53,England,England,right,180,72,no,7.69,6,59.38,3,62.5,0,0,0,4.13,4.55,1.31,1,0.19,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,1.69,55.56,0.56,66.67,0.94,40,0.19,1.69,44.44,3.19,35.29,0.19,0.38,0.38,11.25,0,0.38,22.5,75.83,9,62.5,4.5,100,5.25,89.29,17.44,83.87,3.38,44.44,20.03,19.36,0.02,0.56,0,0,0,0,0.19,3.94,66.67,1.31,71.43,0,0,0.19,0.94,6,59.38,0,,0,,0,0,0,0,,,0.56,,,0,0,0,0,0,0
J. Shipley,Shrewsbury Town,Shrewsbury Town,"LAMF, LCMF, AMF",27,400000,30/06/2025,10,625,1,0.29,0,0.45,10.51,45.21,England,"England, Republic of Ireland",left,183,73,no,6.19,4.61,56.25,2.16,46.67,0.14,0.17,0,3.46,4.14,1.01,0,0,0,0,1.01,0.14,1,0.14,0.04,0,0,4,0.58,25,25,0,1.01,28.57,1.01,28.57,0,0,0,0.86,33.33,2.02,28.57,1.15,0.43,0.43,12.24,0.43,0.58,22.18,68.18,8.5,54.24,6.05,92.86,4.32,73.33,17.28,75,4.03,50,21.63,33.56,0.06,0.58,0,0,0.43,66.67,0.14,4.18,62.07,1.73,16.67,1.01,42.86,0.43,0.14,4.18,75.86,0,,0,,0,0,0,0,,,0.58,,,2.02,0,0,0.58,0,0
R. Darcy,Crawley Town,Crawley Town,"AMF, LWF, CF",24,400000,30/06/2025,17,1527,1,2.26,3,2.14,12.61,41.12,England,"England, Republic of Ireland",right,177,70,no,3.54,4.07,50.72,0.47,0,0.12,0.2,0,1.36,2.25,0.47,3,0.18,0,0,3.3,0.06,1,0.06,0.13,0,0,41,2.42,29.27,2.439,0.18,1.36,34.78,0.71,25,0.65,45.45,0.12,3.18,64.81,6.84,40.52,2.12,3.18,0.47,34.83,1.06,0.41,41.85,86.06,10.08,74.85,11.14,96.3,11.14,85.71,38.84,89.98,1.65,35.71,16.46,31.6,0.13,0.83,0.06,0.06,0.06,100,0.41,5.25,76.4,2.06,57.14,0.18,0,0.77,0.41,5.3,77.78,0,,0,,0,0,0,0,,,0.47,,,0.83,0.12,0,1.36,0,0
J. Hugill,Rotherham United,Rotherham United,"CF, RWF, AMF",32,400000,30/06/2026,16,550,1,0.98,0,0.06,35.84,42.47,England,England,right,183,75,no,2.45,1.31,50,18,45.45,0,0,0.16,1.8,2.56,1.96,1,0.16,0,0,1.31,0.16,1,0.16,0.16,0,0,11,1.8,18.18,9.091,0,0.98,16.67,0.16,0,0.82,20,0.16,1.64,40,9.16,33.93,3.11,0.33,0.16,6.87,1.64,2.78,15.22,61.29,4.75,51.72,2.45,73.33,4.09,64,13.42,65.85,0.82,40,16.53,11.96,0.01,0.16,0,0,0.16,100,0,2.78,52.94,0.98,16.67,0.16,100,0.33,0.33,2.78,52.94,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
J. Sparkes,Peterborough United,Peterborough United,LB,24,400000,30/06/2027,16,1395,0,0.48,2,2.43,15.42,49.79,England,England,left,177,63,no,8,6.58,57.84,2.97,45.65,0.39,0.58,0.26,3.81,5.69,0.65,3,0.19,0,0,2.26,0,0,0,0.03,0,0,5,0.32,40,0,0.13,2.19,47.06,2,45.16,0.19,66.67,0.65,1.29,75,3.94,45.9,0.71,0.65,0,31.29,1.1,1.1,42.32,77.74,18,61.29,8.19,97.64,11.48,87.08,33.42,87.84,6.84,37.74,21.43,37.31,0.16,0.77,0,0,0.19,66.67,0.45,7.81,57.85,2.39,45.95,0.39,66.67,0.19,1.03,9.81,67.76,0,,0,,0,0,0,0,,,1.03,,,0.58,0,0,1.74,0,0
D. Nlundulu,Cambridge United,Cambridge United,"CF, LWF",25,400000,30/06/2026,11,913,2,2.36,1,0.32,29.18,27.36,England,"England, Congo DR",right,185,75,yes,3.35,2.46,60,10.45,22.64,0,0,0,1.87,2.53,1.68,2,0.2,0,0,1.77,0.2,2,0.2,0.23,0,0,21,2.07,33.33,9.524,0.1,0.39,0,0.1,0,0.3,0,0,1.97,55,10.25,24.04,2.66,0.59,0.1,6.9,1.28,0.69,12.42,65.08,3.75,60.53,2.66,74.07,2.86,62.07,11.43,69.83,0.59,16.67,15.38,14.97,0.03,0.2,0,0,0.1,0,0.2,1.58,43.75,0.79,37.5,0.2,0,0.39,0,1.68,70.59,0,,0,,0,0,0,0,,,0.1,,,0.1,0.1,0,0,0,0
H. Coulson,Blackpool,Blackpool,"LB, LWB, LCMF",26,400000,30/06/2027,14,994,0,0.27,0,0.49,20.82,61.3,England,England,left,172,70,no,10.96,7.7,75.29,4.89,55.56,0.45,0.62,0,4.71,6.47,0.54,2,0.18,0,0,1.9,0,0,0,0.02,0,0,6,0.54,0,0,0,1.45,37.5,1.45,37.5,0,0,0,1.9,71.43,5.79,57.81,1.45,1.27,0.36,25.26,0.91,1.81,37.67,80.29,12.95,66.43,7.88,89.66,10.77,84.03,30.88,86.8,5.61,53.23,19.39,36.71,0.04,0.45,0.09,0,0,0,0.09,3.98,63.64,1.9,47.62,0.54,0,0.63,0.36,7.52,68.67,0,,0,,0,0,0,0,,,1.18,,,0,0,0,0,0,0
J. Sheehan,Bolton Wanderers,Bolton Wanderers,"DMF, LCMF, RCMF",29,400000,30/06/2025,16,1352,1,0.74,4,2.47,11.58,55.17,Wales,Wales,right,184,75,no,6.52,4.59,68.12,1.07,18.75,0.53,0.78,0.27,2.86,4.19,0.8,3,0.2,0,0,1.66,0.07,1,0.07,0.05,0,0,18,1.2,50,5.556,0.27,0.6,77.78,0.13,100,0.47,71.43,0.13,1.13,41.18,3.86,51.72,0.8,1.6,0,32.35,0,1.93,44.8,86.78,12.65,68.42,6.99,96.19,20.04,94.35,38.48,91.52,5.79,55.17,19.76,38.01,0.16,1.2,0.07,0.07,0.2,66.67,0.2,6.52,70.41,1.66,64,0.4,50,0.73,0.47,7.39,72.97,0,,0,,0,0,0,0,,,1.26,,,1.6,0.53,37.5,1.8,0,0
J. Brophy,Cambridge United,Cambridge United,"LWB, LCMF, LW",30,400000,30/06/2026,16,1241,0,1.74,1,0.78,15.37,50,England,England,left,180,72,no,8.78,6.02,63.86,2.68,32.43,0.87,1.12,0.22,4.06,5.23,0.58,2,0.15,0,0,1.89,0,0,0,0.13,0,0,10,0.73,40,0,0.07,1.81,48,1.6,45.45,0.15,50,0.36,1.31,55.56,4.79,48.48,0.87,1.52,0.44,15.23,0.73,1.6,28.86,79.9,9.43,70,5.66,93.59,8.63,87.39,24.59,85.25,2.47,50,18.81,24.83,0.06,0.65,0.07,0,0.15,0,0.22,3.41,70.21,1.89,50,0.36,20,0.36,0.8,5.66,76.92,0,,0,,0,0,0,0,,,0.51,,,0,0,0,0.07,0,0
M. Butcher,Wycombe Wanderers,Wycombe Wanderers,"RCMF, LDMF, DMF",27,400000,,10,261,0,0.14,0,0,9.66,50,England,England,left,188,83,no,7.24,4.83,64.29,2.76,37.5,0.69,0.87,0.34,3.45,4.35,1.03,0,0,0,0,1.03,0,0,0,0.05,0,0,2,0.69,100,0,0,0.34,0,0.34,0,0,0,0,0.34,100,1.38,50,1.03,0,0,17.59,0.34,0,29.66,76.74,12.41,55.56,4.83,92.86,6.55,100,22.07,89.06,7.24,42.86,14.76,18.71,0,0,0,0,0,0,0,6.9,45,1.38,100,0,0,1.38,0,5.52,68.75,0,,0,,0,0,0,0,,,1.03,,,0,0,0,0.69,0,0
K. Joseph,Blackpool,Blackpool,CF,23,400000,30/06/2026,17,1515,6,5.13,1,2.71,26.38,33.56,Scotland,"Scotland, England",right,185,73,no,4.4,3.62,55.74,8.67,33.56,0.06,0.09,0.12,2.32,3.34,1.25,3,0.18,0,0,1.9,0.36,6,0.36,0.3,3,0.18,29,1.72,44.83,20.69,0.06,0.77,15.38,0.24,0,0.48,25,0.06,1.66,57.14,9.27,25.64,3.68,1.6,0.42,11.47,1.9,1.19,17.35,72.26,3.92,66.67,5.05,78.82,4.04,67.65,16.22,76.19,0.48,12.5,14.6,23.37,0.16,0.95,0,0,0.06,100,0.53,1.66,60.71,1.07,77.78,0.06,100,1.13,0.12,1.96,78.79,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0,0,0
M. Godden,Charlton Athletic,Charlton Athletic,CF,33,400000,30/06/2026,15,945,5,3.21,1,0.82,13.71,43.75,England,England,right,185,78,no,2.76,1.9,70,5.52,41.38,0.1,0.15,0.19,1.33,2.05,0.76,1,0.1,0,0,1.05,0.48,3,0.29,0.31,1,0.1,21,2,38.1,23.81,0.1,0.48,20,0.29,33.33,0.19,0,0,0.86,11.11,3.33,34.29,3.43,0.57,0.1,10,1.71,0.86,15.71,67.27,5.14,51.85,3.62,97.37,3.71,61.54,14.1,72.3,1.14,25,16.83,12.31,0.08,0.48,0,0,0.1,100,0.29,2.19,47.83,1.33,21.43,0.1,100,0.57,0.1,2.1,68.18,0,,0,,0,0,0,0,,,0,,,0,0,0,0,2,100
L. Berry,Charlton Athletic,Charlton Athletic,"LCMF, AMF",32,400000,30/06/2026,16,814,4,3.45,0,0.22,18.8,37.06,England,England,right,177,72,no,4.42,3.76,50,6.3,33.33,0.22,0.34,0.44,2.32,3.52,1.44,5,0.55,0,0,1.66,0.44,4,0.44,0.38,0,0,17,1.88,47.06,23.529,0,1.11,40,0.77,42.86,0.33,33.33,0.33,0.77,28.57,5.09,26.09,2.1,0.77,0,9.95,0.44,0.77,18.13,79.88,5.09,63.04,4.42,90,4.86,81.82,15.59,85.82,1.55,50,14.36,15.4,0.02,0.33,0,0,0.22,50,0,2.54,65.22,1.33,58.33,0.22,50,0.55,0.55,2.43,77.27,0,,0,,0,0,0,0,,,0.33,,,0.55,0.11,100,1.33,0,0
J. Edwards,Charlton Athletic,Charlton Athletic,"LB, LWB",24,400000,30/06/2028,11,949,0,0.03,1,1.11,18.02,55.79,England,England,left,176,0,no,8.63,6.07,59.38,6.26,54.55,0.09,0.14,0.19,4.93,7.09,0.95,2,0.19,0,0,2.47,0,0,0,0,0,0,2,0.19,0,0,0.09,4.74,30,3.98,28.57,0.76,37.5,0.19,1.42,73.33,2.56,51.85,0.47,0.95,0.09,22.57,0.95,1.14,33.76,66.57,15.27,54.66,5.22,98.18,9.1,73.96,23.42,81.38,5.79,36.07,22.83,36.45,0.1,0.76,0,0,0,0,0.09,6.35,43.28,4.17,34.09,0.47,20,0.19,1.61,8.82,74.19,0,,0,,0,0,0,0,,,0.28,,,0.19,0,0,2.18,0,0
M. Miller,Huddersfield Town,Huddersfield Town,"LWB, LB",28,400000,30/06/2026,14,1163,0,0.51,2,3.02,21.36,47.1,England,"England, Jamaica",left,178,70,no,8.13,5.65,61.64,3.64,44.68,0.85,1.26,0.15,3.79,5.63,1.32,2,0.15,0,0,5.34,0,0,0,0.04,0,0,7,0.54,28.57,0,0.15,5.34,34.78,4.49,34.48,0.7,44.44,1.32,5.34,60.87,9.44,46.72,1.32,2.32,0.39,22.44,1.7,1.24,33.66,65.98,11.14,50,7.12,91.3,10.52,65.44,24.76,78.13,3.79,30.61,21.46,40.14,0.23,1.7,0.08,0.15,0.08,100,0.46,5.34,40.58,4.95,39.06,0.46,16.67,0.46,2.24,8.9,68.7,0,,0,,0,0,0,0,,,0.54,,,0.93,0,0,3.02,0,0
D. Ball,Leyton Orient,Leyton Orient,"LDMF, RDMF, LCMF",29,400000,,11,566,0,0.08,1,0.42,19.72,52.42,England,"England, Northern Ireland",right,185,75,no,9.22,4.93,54.84,5.88,62.16,0.16,0.24,0.16,6.36,9.76,1.43,3,0.48,0,0,1.59,0,0,0,0.01,0,0,2,0.32,0,0,0.16,0.48,0,0,0,0.48,0,0,2.23,57.14,5.41,41.18,0.64,0.64,0,24.96,0.32,2.23,43.41,83.88,16.7,72.38,4.93,93.55,15.58,90.82,40.07,86.11,2.86,66.67,17.58,23.91,0.07,0.8,0,0,0.48,66.67,0.16,7.47,76.6,1.59,50,0.48,33.33,0.64,0,8.59,74.07,0,,0,,0,0,0,0,,,0.64,,,0,0,0,0.16,0,0
J. Brown,Leyton Orient,Leyton Orient,"RDMF, LDMF, DMF",23,400000,30/06/2026,14,1126,0,0.2,0,0.42,14.07,47.16,England,England,right,181,72,no,8.31,3.52,75,4.64,43.1,0.08,0.12,0.8,5.6,8.2,0.56,1,0.08,0,0,0.72,0,0,0,0.02,0,0,9,0.72,22.22,0,0,0.8,30,0,0,0.8,30,0,0.16,50,2.96,43.24,0.24,0.64,0.24,24.06,0.24,0.56,39.88,76.95,15.59,56.41,5.2,96.92,14.15,89.83,32.93,84.95,6.31,39.24,20.95,37.38,0.03,0.56,0,0,0.32,75,0.16,10.39,56.92,1.76,31.82,1.04,30.77,0.32,0.32,7.19,73.33,0,,0,,0,0,0,0,,,0.8,,,0.4,0,0,0.16,0,0
E. Ring,Lincoln City,Lincoln City,"LWB, RWB",22,400000,30/06/2028,10,391,1,0.75,1,0.21,15.42,46.27,Sweden,Sweden,right,187,76,no,5.52,5.52,45.83,2.99,46.15,0.46,0.58,0,2.53,3.17,1.15,0,0,0,0,3.22,0.23,1,0.23,0.17,0,0,7,1.61,57.14,14.286,0.23,2.99,15.38,0.92,0,2.07,22.22,0.69,3.22,57.14,5.75,48,2.76,1.61,0.69,9.21,1.61,0.69,15.88,59.42,4.37,47.37,3.68,100,4.6,40,11.74,72.55,1.38,50,21.96,30.92,0.05,0.69,0,0.23,0,0,0.23,1.38,50,2.07,11.11,0,0,0.46,0.23,2.99,46.15,0,,0,,0,0,0,0,,,0,,,0.69,0,0,1.38,0,0
C. Camps,Stockport County,Stockport County,"RDMF, LDMF, LCMF",28,375000,30/06/2025,10,799,0,0.49,1,0.89,17.12,51.97,England,"England, Northern Ireland",right,180,75,no,8.67,4.84,67.44,1.58,28.57,0.68,0.94,0.23,4.73,6.56,1.13,4,0.45,0,0,2.37,0,0,0,0.06,0,0,7,0.79,0,0,0.11,0.79,42.86,0.45,50,0.34,33.33,0.11,2.7,75,6.98,50,1.35,0.9,0.45,19.26,0.11,1.91,33.23,82.71,9.35,62.65,6.42,98.25,11.38,89.11,29.17,88.8,3.27,37.93,18.15,29.91,0.1,0.9,0,0,0.11,0,0.34,4.39,56.41,1.46,46.15,0.56,0,0.79,0.34,4.73,64.29,0,,0,,0,0,0,0,,,1.01,,,0,0,0,0,0,0
M. Bennett,Burton Albion,Burton Albion,"CF, AMF, LAMF",28,375000,30/06/2025,10,464,0,0.52,0,0.01,25.99,37.31,England,"England, Barbados",right,178,64,no,4.85,5.04,42.31,11.25,39.66,0.19,0.25,0,2.52,3.31,2.13,3,0.58,0,0,1.55,0,0,0,0.1,0,0,5,0.97,40,0,0,0.97,20,0.39,0,0.39,0,0.19,1.94,50,6.59,35.29,1.55,0.78,0,8.34,0.97,1.55,14.55,61.33,4.46,39.13,3.88,85,3.3,58.82,12.03,72.58,1.55,0,19.99,17.06,0,0.39,0,0.19,0,0,0,1.55,25,0.58,0,0,0,0.19,0.19,1.16,33.33,0,,0,,0,0,0,0,,,0.19,,,0,0,0,0,0,0
P. O'Connor,Lincoln City,Lincoln City,"CB, LCB",27,375000,30/06/2025,16,1540,2,1.65,2,0.96,20.86,68.35,Republic of Ireland,Republic of Ireland,right,191,77,no,10.87,5.08,79.31,10.23,69.14,0.29,0.38,0.35,6.55,8.4,1.11,4,0.23,1,0.06,0.41,0.12,2,0.12,0.1,2,0.12,14,0.82,28.57,14.286,0.12,0.29,60,0.18,33.33,0.12,100,0.18,0,0,0.94,50,1.93,0.12,0,15.31,0.35,1.46,34.31,77.51,14.73,62.3,1.69,89.66,14.61,92.8,27.41,81.88,6.6,60.18,23.69,42.21,0.06,0.53,0,0,0,0,0.29,4.97,57.65,0.76,46.15,0.41,28.57,0.82,0.18,8.06,61.59,0,,0,,0,0,0,0,,,0.94,,,0,0,0,0.12,0,0
C. McGeehan,Northampton Town,Northampton Town,"AMF, LCMF",29,375000,30/06/2026,16,1586,4,2.55,0,0.34,19.01,40.3,England,"England, Northern Ireland",right,180,71,no,6.07,4.94,57.47,7.89,30.94,0.28,0.35,0.11,2.95,3.69,1.65,5,0.28,0,0,0.96,0.23,4,0.23,0.14,0,0,15,0.85,53.33,26.667,0,0.4,57.14,0.17,33.33,0.23,75,0,0.68,41.67,3.86,35.29,1.59,0.74,0.11,14.02,0.74,0.57,24.74,73.39,8.57,58.28,4.65,90.24,5.79,79.41,22.53,76.57,1.87,39.39,15.41,25.88,0.02,0.17,0,0,0,0,0.06,3.75,45.45,1.08,68.42,0.06,0,0.68,0.17,3.29,58.62,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,0,0
P. Digby,Cambridge United,Cambridge United,"RCMF, CB, LCMF",29,350000,30/06/2025,12,1128,0,0.62,0,0.12,13.96,57.14,England,England,right,193,77,no,7.02,5.11,67.19,3.51,61.36,0.24,0.32,0.48,3.35,4.44,1.04,3,0.24,0,0,0.4,0,0,0,0.05,0,0,3,0.24,0,0,0,0.24,66.67,0.08,0,0.16,100,0,0.32,75,2.15,48.15,0.72,0.4,0.08,23.94,0.08,0.24,39.41,87.25,12.45,69.23,6.22,98.72,15.96,95.5,35.11,90.68,4.07,58.82,19.42,32.82,0.01,0.16,0,0,0,0,0.08,4.15,63.46,1.04,46.15,0.16,0,0.24,0.16,5.66,64.79,0,,0,,0,0,0,0,,,1.6,,,0,0,0,0,0,0
J. Diamond,Stockport County,Stockport County,"RAMF, RWB",24,350000,30/06/2027,12,677,1,1.45,0,0.19,26.72,38.31,England,England,right,175,66,no,5.05,5.05,57.89,4.25,18.75,0,0,0.27,2.13,3.22,1.2,2,0.27,0,0,5.32,0.13,1,0.13,0.19,0,0,13,1.73,46.15,7.692,0,3.32,24,0.8,16.67,2.53,26.32,0.27,6.91,53.85,15.02,38.94,2.79,2.39,0.8,14.62,1.6,1.46,23,73.41,3.86,65.52,5.98,91.11,7.84,64.41,18.74,82.98,1.06,50,21.81,20.72,0.03,0.27,0,0,0,0,0.13,1.33,50,2.13,37.5,0,0,0.8,0.8,1.99,80,0,,0,,0,0,0,0,,,0.53,,,0.53,0,0,0.13,0,0
J. Rafferty,Rotherham United,Rotherham United,RB,31,350000,30/06/2026,12,1176,0,0.12,1,1.19,10.94,48.95,England,"England, Republic of Ireland",right,180,74,no,6.2,5.36,51.43,2.07,44.44,0.46,0.66,0.08,2.98,4.27,0.84,1,0.08,0,0,1.68,0,0,0,0.01,0,0,5,0.38,20,0,0.08,2.91,44.74,0.15,50,2.76,44.44,0.31,0.54,42.86,1.07,35.71,0.38,0.31,0.08,19.59,0.54,0.69,28.7,73.87,12.78,67.66,4.74,90.32,8.19,72.9,20.51,82.09,5.36,57.14,22.15,36.62,0.09,1.07,0.08,0,0.08,100,0.23,6.05,77.22,3.37,52.27,0.46,83.33,0.46,1.3,10.1,75,0,,0,,0,0,0,0,,,1.15,,,0.92,0,0,0.08,0,0
J. Baldwin,Northampton Town,Northampton Town,"RCB, CB",31,350000,30/06/2026,13,1136,1,0.47,1,0.22,13.63,59.88,England,England,right,185,70,no,8.4,4.67,57.63,5.86,60.81,0.24,0.29,0.55,5.47,6.68,0.48,3,0.24,0,0,0.4,0.08,1,0.08,0.04,1,0.08,4,0.32,75,25,0.08,0.08,0,0,0,0.08,0,0,0.16,100,1.03,61.54,0.71,0.24,0,19.73,0.24,1.03,33.35,73.16,17.35,60.27,0.95,91.67,12.04,90.79,24.16,85.25,9.11,41.74,26.3,44,0.02,0.08,0,0,0,0,0.08,7.45,32.98,0.71,33.33,0.87,36.36,0.32,0,7.45,70.21,0,,0,,0,0,0,0,,,0.71,,,0,0,0,0,0,0
O. Bailey,Stockport County,Stockport County,"RWB, AMF, LCMF",24,350000,30/06/2026,13,407,1,0.39,0,0.33,20.57,43.01,England,"England, Jamaica",left,178,0,no,6.41,6.86,67.74,2.21,30,0,0,0,1.77,2.76,0.66,0,0,0,0,3.32,0.22,1,0.22,0.09,0,0,6,1.33,50,16.667,0,1.99,22.22,0.88,25,1.11,20,0.66,4.2,52.63,9.51,32.56,3.1,1.99,0,20.57,0.44,0.22,32.29,80.14,8.4,65.79,9.51,90.7,7.52,88.24,27.64,85.6,2.87,61.54,17.68,18.48,0.07,1.11,0,0,0,0,0,3.54,68.75,1.99,55.56,0,0,0.66,0.44,3.54,93.75,0,,0,,0,0,0,0,,,0.22,,,0.44,0,0,1.11,0,0
F. Horsfall,Stockport County,Stockport County,"RCB, CB",28,350000,30/06/2025,16,1524,1,2.76,1,0.61,17.01,69.79,England,England,right,190,82,no,8.5,4.84,76.83,7.56,77.34,0.47,0.65,0.53,4.31,5.97,0.94,6,0.35,1,0.06,0.71,0.06,1,0.06,0.16,1,0.06,15,0.89,46.67,6.667,0.06,0.12,50,0,0,0.12,50,0,0.3,80,1.18,40,1.42,0.41,0,31.54,0.41,0.77,48.25,88.98,16.89,76.57,3.78,95.31,23.56,96.49,43.17,93.43,4.96,51.19,21.96,41.79,0.04,0.18,0,0,0,0,0.12,3.66,50,0.35,16.67,0.24,25,0.24,0.06,5.55,68.09,0,,0,,0,0,0,0,,,3.25,,,0,0,0,0,0,0
W. Collar,Stockport County,Stockport County,"AMF, RWF",27,350000,30/06/2025,12,1051,2,2.23,1,1.69,15.84,43.24,England,England,right,181,76,no,5.91,5.91,62.32,3.85,26.67,0.26,0.36,0.09,1.97,2.74,1.88,2,0.17,0,0,1.63,0.17,2,0.17,0.19,0,0,14,1.2,57.14,14.286,0.09,1.2,42.86,0.09,0,1.11,46.15,0.17,0.86,40,3.68,41.86,2.14,0.69,0.09,18.07,0.86,1.28,25.95,74.59,6.59,57.14,6.25,97.26,7.36,73.26,22.26,80.77,2.65,38.71,17.08,29.84,0.14,1.2,0,0,0.17,50,0.26,3.25,57.89,1.97,43.48,0.34,50,0.77,0.6,3.94,58.7,0,,0,,0,0,0,0,,,0.77,,,0,0,0,0,0,0
R. Sweeney,Burton Albion,Burton Albion,"CB, LCB",27,350000,30/06/2025,15,1490,0,0.9,0,0,22.47,68.55,England,"England, Republic of Ireland",left,193,87,no,11.05,7.13,79.66,9.3,65.58,0.36,0.51,1.03,5.01,7.09,0.54,2,0.12,0,0,0.24,0,0,0,0.05,0,0,8,0.48,0,0,0,0.18,0,0.06,0,0.12,0,0.06,0.24,100,1.75,68.97,0.85,0.79,0,28.87,0.18,1.27,46.09,85.19,18.12,70.33,2.3,92.11,21.08,95.99,40.95,91.59,4.95,35.37,20.93,43.66,0,0.06,0,0,0,0,0,3.93,50.77,0.42,0,0.18,0,0.06,0,6.58,56.88,0,,0,,0,0,0,0,,,1.45,,,0,0,0,0,0,0
M. Gillesphey,Charlton Athletic,Charlton Athletic,LCB,29,350000,30/06/2026,15,1429,1,0.13,0,0.43,17.45,59.93,England,England,left,188,70,no,9.64,6.74,71.96,6.74,56.07,0.25,0.37,0.13,4.53,6.67,0.69,1,0.06,0,0,0.57,0.06,1,0.06,0.01,1,0.06,1,0.06,100,100,0,1.01,43.75,0.94,46.67,0.06,0,0,0.31,20,0.94,33.33,0.31,0.19,0.06,25.57,0.38,0.19,43.33,76.6,23.11,69.21,2.39,92.11,14.86,88.14,30.67,84.39,11.84,58.51,26.59,43.49,0.03,0.31,0,0.06,0,0,0.06,11.27,59.78,1.89,46.67,0.94,46.67,0.69,0.5,13.29,73.93,0,,0,,0,0,0,0,,,0.94,,,0.31,0,0,0,0,0
B. Cooper,Leyton Orient,Leyton Orient,"RCB, LCB, CB",24,350000,30/06/2026,11,571,0,1.2,0,0,21.75,63.04,Wales,Wales,right,185,74,no,10.56,6.15,71.79,7.57,64.58,0.16,0.25,0.32,5.99,9.66,0.63,2,0.32,0,0,0.47,0,0,0,0.19,0,0,6,0.95,50,0,0,0.32,0,0.16,0,0.16,0,0,0.32,0,2.52,31.25,1.58,0.63,0,35.31,0.32,2.52,52.49,87.09,20.49,79.23,3.31,90.48,24.43,93.55,46.34,91.84,5.83,54.05,22.12,29.83,0,0,0,0,0,0,0,6.62,61.9,0.79,20,0.16,0,0.32,0,8.67,74.55,0,,0,,0,0,0,0,,,1.58,,,0.16,0,0,0,0,0
S. Revan,Wrexham,Wrexham,"RB, LWB, LB",21,350000,30/06/2027,11,293,0,0.23,0,0.37,21.5,50,England,"England, St. Kitts and Nevis",left,181,0,no,8.91,5.53,72.22,3.38,54.55,0.31,0.4,0,4.61,6,1.23,1,0.31,0,0,3.99,0,0,0,0.07,0,0,2,0.61,0,0,0,3.99,46.15,2.15,57.14,1.84,33.33,0.31,3.69,58.33,10.14,39.39,2.15,3.38,0.31,17.2,2.15,0.92,27.34,67.42,7.99,46.15,6.14,95,8.6,57.14,20.27,77.27,3.07,30,16.97,11.96,0.11,2.15,0,0,0,0,0.61,2.76,44.44,4.61,53.33,0,0,1.84,1.54,5.84,42.11,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
