Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Justin,Leicester City,Leicester City,"RB, LB",26,15000000,30/06/2026,11,1091,2,0.82,1,0.02,16.91,59.02,England,"England, St. Lucia",right,183,80,no,11.05,7.59,71.74,3.96,47.92,0.25,0.3,0.16,5.36,6.57,0.41,1,0.08,0,0,1.07,0.16,2,0.16,0.07,1,0.08,7,0.58,28.57,28.571,0.08,1.4,29.41,0.41,40,0.99,25,0.08,0.91,54.55,2.72,45.45,1.07,0.58,0,24.5,0.91,1.24,34.65,82.62,11.96,67.59,4.95,95,11.05,89.55,29.45,89.92,3.88,46.81,16.97,35.15,0,0.08,0,0.08,0,0,0.08,4.12,66,1.48,27.78,0.49,16.67,0.08,0.16,5.86,60.56,0,,0,,0,0,0,0,,,0.74,,,0,0,0,0,0,0
J. Clarke,Ipswich Town,Ipswich Town,"LAMF, LW",24,15000000,30/06/2029,10,446,0,0.47,1,1.26,19.57,45.36,England,England,right,181,74,no,4.64,5.45,48.15,1.21,50,0.4,0.5,0,1.61,1.98,1.21,1,0.2,0,0,2.22,0,0,0,0.1,0,0,7,1.41,0,0,0.2,1.41,42.86,1.41,42.86,0,0,0.2,4.44,36.36,11.1,43.64,2.22,1.21,0.2,14.33,1.41,1.61,21.19,79.05,4.24,71.43,6.05,90,7.47,81.08,18.16,83.33,1.61,62.5,18.07,25.7,0.25,1.21,0,0,0,0,1.01,1.41,57.14,1.41,71.43,0,0,1.01,0.61,2.62,84.62,0,,0,,0,0,0,0,,,0,,,0,0,0,0.61,0,0
J. Kluivert,Bournemouth,Bournemouth,"AMF, LAMF",25,14000000,30/06/2028,12,749,2,2.42,2,0.8,17.18,44.06,Netherlands,"Netherlands, Suriname",right,172,66,no,5.41,6.13,54.9,2.28,36.84,0.12,0.14,0,1.92,2.18,2.28,4,0.48,0,0,3.72,0.24,1,0.12,0.29,0,0,18,2.16,55.56,11.111,0.24,3.24,29.63,2.04,29.41,1.2,30,0.36,3.72,41.94,6.61,43.64,4.81,1.68,0.24,16.94,1.08,0.72,22.47,71.12,5.65,65.96,5.29,97.73,6.85,59.65,18.62,79.35,0.84,42.86,17.96,12.84,0.1,1.08,0.24,0,0.12,0,0.36,2.16,61.11,2.16,38.89,0.12,0,1.2,0.96,2.64,59.09,0,,0,,0,0,0,0,,,0,,,0,0,0,0.12,1,100
Fábio Carvalho,Brentford,Brentford,"CF, AMF",22,14000000,30/06/2027,11,345,1,1.03,1,0.54,21.39,46.34,Portugal,"Portugal, England",right,170,62,no,8.09,8.87,58.82,2.09,37.5,0,0,0.26,2.87,3.88,0.52,1,0.26,0,0,1.57,0.26,1,0.26,0.27,0,0,6,1.57,33.33,16.667,0.26,0.78,0,0.78,0,0,0,0.26,2.09,37.5,8.35,37.5,4.17,1.3,0,15.13,0.26,1.3,24.26,69.89,7.3,57.14,6.52,96,4.17,56.25,22.17,75.29,1.3,20,11.43,7.07,0.14,0.52,0,0,0.26,100,0.52,2.61,70,1.57,33.33,0.52,50,1.3,0,3.91,46.67,0,,0,,0,0,0,0,,,0.26,,,0.52,0,0,1.04,0,0
R. Sosa,Nottingham Forest,Nottingham Forest,"RAMF, LAMF, LW",25,13000000,30/06/2029,8,185,1,0.49,0,0.48,21.41,43.18,Paraguay,"Paraguay, Argentina",right,178,76,no,6.32,7.78,68.75,1.95,25,0,0,0,0.97,1.28,1.46,0,0,0,0,4.38,0.49,1,0.49,0.24,0,0,6,2.92,33.33,16.667,0,1.95,75,0.49,100,1.46,66.67,0,4.86,30,9.73,30,3.41,3.41,0.97,15.57,1.46,0.49,23.35,75,5.35,45.45,5.35,90.91,8.27,70.59,20.43,76.19,0.97,50,17.62,13.49,0.23,1.95,0,0,0.49,100,1.46,1.46,66.67,3.89,75,0.49,100,2.43,1.46,2.43,80,0,,0,,0,0,0,0,,,0,,,0.97,0,0,1.46,0,0
Álex Moreno,Nottingham Forest,Nottingham Forest,LB,31,13000000,30/06/2026,9,724,0,0.14,1,0.7,18.77,45.7,Spain,Spain,left,179,68,yes,13.55,11.06,56.18,0.87,0,0.12,0.14,0.5,7.21,7.98,1.24,2,0.25,0,0,2.24,0,0,0,0.02,0,0,5,0.62,0,0,0.12,2.11,29.41,1.86,33.33,0,0,0.25,1.86,66.67,4.35,37.14,0.5,2.11,0.75,19.27,0.5,0.5,31.45,76.68,15.66,72.22,4.1,81.82,6.59,81.13,26.35,82.08,3.11,64,17.46,33.39,0.09,0.5,0,0,0.37,100,0.25,4.48,69.44,2.49,45,0.75,50,0.75,0.75,6.84,65.45,0,,0,,0,0,0,0,,,0.37,,,0.12,0,0,0,0,0
K. Walker,Manchester City,Manchester City,RB,34,13000000,30/06/2026,8,626,0,0.12,0,0.66,10.93,52.63,England,England,right,183,83,no,7.76,6.33,59.09,1.44,50,0,0,0.29,4.03,6.18,0.72,1,0.14,0,0,1.73,0,0,0,0.02,0,0,5,0.72,40,0,0,1.87,61.54,0,0,1.87,61.54,0,0.43,66.67,2.16,40,0.72,1.44,0.58,52.48,1.87,0.43,63.69,90.74,22.72,87.34,7.48,98.08,22.57,93.63,58.8,94.38,3.16,36.36,17.81,22.05,0.09,0.72,0,0,0,0,0.29,8.77,80.33,2.01,71.43,0.29,50,0.29,1.15,9.49,90.91,0,,0,,0,0,0,0,,,1.15,,,0.14,0,0,0,0,0
C. Archer,Southampton,Southampton,CF,22,13000000,30/06/2028,12,682,2,4.16,1,0.1,16.1,32.79,England,"England, Jamaica",right,175,72,no,2.64,3.17,58.33,1.58,16.67,0,0,0,0.79,1.15,0.66,0,0,0,0,1.58,0.26,2,0.26,0.55,0,0,12,1.58,50,16.667,0.13,0.13,0,0.13,0,0,0,0,1.85,42.86,6.47,26.53,3.04,0.79,0.26,8.84,1.06,1.06,10.16,87.01,0.92,57.14,4.35,100,2.77,80.95,9.9,88,0.13,100,13.65,3.14,0.01,0.13,0,0.13,0,0,0.13,0.13,100,0.26,100,0,0,0.4,0,0.79,50,0,,0,,0,0,0,0,,,0.26,,,0,0,0,0,1,0
B. Leno,Fulham,Fulham,GK,32,13000000,30/06/2027,12,1191,0,0,1,0.34,0.53,71.43,Germany,Germany,right,190,82,no,1.06,0,0,0.3,75,0.08,0.1,0,0.98,1.35,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66,0.3,0.08,26.83,94.37,9.07,84.17,0,0,17.15,100,22.44,99.66,4.31,68.42,26.09,46.9,0.03,0.08,0,0.08,0,0,0.08,1.06,28.57,0.08,0,0.08,100,0,0,3.48,80.43,17,1.28,50,3.78,2,66,14.35,1.08,-2.65,-0.2,0,1.36,0.3,,,,0,0,0
J. Tarkowski,Everton,Everton,RCB,32,13000000,30/06/2026,12,1192,0,0.39,0,0.92,13.44,60.11,England,"England, Poland",right,185,81,no,9.82,5.06,68.66,4.61,62.3,0.45,0.51,1.06,5.89,6.61,0.98,3,0.23,0,0,0.23,0,0,0,0.03,0,0,4,0.3,25,0,0,0.23,66.67,0,0,0.15,50,0.08,0.15,0,1.21,31.25,1.21,0.38,0,19.18,0.08,0.53,33.52,84.91,14.72,71.28,2.57,97.06,13.59,95.56,27.86,92.14,5.44,48.61,22.16,41.34,0.07,0.45,0,0.08,0,0,0.15,5.66,60,0.98,30.77,0.76,30,0.53,0.15,6.42,63.53,0,,0,,0,0,0,0,,,2.04,,,0,0,0,0,0,0
L. Dunk,Brighton,Brighton,"LCB, RCB",33,12000000,30/06/2026,8,778,0,0.34,0,0.4,8.1,57.14,England,England,right,192,88,no,5.09,1.97,64.71,3.35,51.72,0.23,0.34,0.58,3.59,5.31,0.12,2,0.23,0,0,0,0,0,0,0.04,0,0,3,0.35,0,0,0,0.23,0,0.23,0,0,0,0.12,0,0,0.58,20,0.23,0.93,0.23,49.74,0.23,0.46,65.71,92.61,26.26,85.02,4.97,100,27.99,98.35,60.27,96.16,5.21,55.56,20.42,48.13,0.05,0.35,0,0.12,0,0,0,10.64,78.26,0.69,0,0.23,0,0,0,9.25,81.25,0,,0,,0,0,0,0,,,4.16,,,0.12,0.12,0,0,0,0
D. Henderson,Crystal Palace,Crystal Palace,GK,27,12000000,30/06/2028,12,1189,0,0,0,0,0.91,91.67,England,England,right,188,85,no,2.35,0.23,66.67,0.68,100,0.08,0.09,0,2.12,2.51,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39,0.15,0.08,15.52,82.44,8.63,69.3,0,0,6.21,98.78,8.48,99.11,7.04,62.37,34.93,52.74,0,0,0,0,0,0,0,2.35,51.61,0.15,0,0.15,0,0,0,5.07,80.6,17,1.29,59,4.47,2,71.19,18.46,1.4,1.46,0.111,0,1.14,0.68,,,,0,0,0
O. Aina,Nottingham Forest,Nottingham Forest,"RB, LB",28,12000000,30/06/2025,12,1168,1,0.16,0,0.66,13.95,47.51,England,"England, Nigeria",right,184,82,no,8.63,5.39,50,1.23,31.25,0.39,0.43,0.23,5.55,6.22,0.54,2,0.15,0,0,2.16,0.08,1,0.08,0.01,0,0,4,0.31,25,25,0,1.93,40,0.46,50,1.46,36.84,0.39,2.23,58.62,5.55,43.06,0.46,2,0.85,20.57,0.92,1.08,32.75,84,14.18,80.43,4.08,96.23,7.78,83.17,27.82,90.58,3.01,51.28,16.67,29.91,0.05,0.31,0,0,0,0,0.23,4.62,71.67,2.08,44.44,0.23,0,0.39,0.77,6.7,71.26,0,,0,,0,0,0,0,,,0.69,,,0,0,0,0,0,0
R. Yates,Nottingham Forest,Nottingham Forest,"RDMF, RCMF, LDMF",27,12000000,30/06/2028,12,1029,1,1.85,0,0.2,21.08,49.38,England,England,right,190,87,no,7.96,6.47,59.46,4.46,49.02,0.35,0.4,0.09,3.76,4.29,1.75,4,0.35,0,0,1.05,0.09,1,0.09,0.16,0,0,17,1.49,29.41,5.882,0,0.52,16.67,0,0,0.44,20,0,0.79,66.67,6.12,38.57,1.84,0.7,0.26,20.82,0.26,2.27,31.22,86.55,9.18,77.14,5.69,92.31,9.71,94.59,29.39,89.58,1.31,46.67,16.78,31.46,0.02,0.79,0,0,0,0,0.09,3.32,73.68,0.61,42.86,0.09,0,0.35,0.09,2.62,56.67,0,,0,,0,0,0,0,,,0.35,,,0,0,0,0.09,0,0
Jota Silva,Nottingham Forest,Nottingham Forest,"RAMF, RW, CF",25,12000000,30/06/2028,11,343,0,0.64,1,0.5,28.6,46.79,Portugal,Portugal,right,179,73,no,8.4,6.3,62.5,7.35,32.14,1.05,1.3,0,3.41,4.24,1.05,1,0.26,0,0,4.99,0,0,0,0.17,0,0,6,1.57,50,0,0.26,3.15,33.33,0.52,0,2.62,40,0.26,4.46,70.59,9.71,56.76,2.89,2.36,1.57,10.5,1.31,2.89,13.38,64.71,3.94,60,1.84,100,4.46,64.71,8.92,76.47,1.31,60,23.09,14.82,0.13,0.79,0,0,0,0,0.52,1.84,42.86,1.31,60,0.26,0,0.52,1.05,4.2,81.25,0,,0,,0,0,0,0,,,0.26,,,0,0,0,0,0,0
R. Christie,Bournemouth,Bournemouth,"LDMF, RDMF, AMF",29,12000000,30/06/2027,11,741,1,0.59,0,0.91,20.04,50.3,Scotland,Scotland,left,178,71,no,10.2,8.38,66.67,1.58,23.08,0.12,0.14,0.49,4.49,5.14,1.94,5,0.61,0,0,1.58,0.12,1,0.12,0.07,0,0,7,0.85,42.86,14.286,0,0.61,20,0.24,0,0.36,33.33,0.36,2.55,38.1,7.17,35.59,1.09,0.61,0.36,24.05,0.12,1.09,35.59,86.01,10.32,75.29,8.14,97.01,10.69,88.64,32.43,90.64,2.55,42.86,19.02,30.09,0.11,0.97,0,0,0.12,100,0.24,4.98,80.49,1.94,75,0.24,50,0.97,0.24,5.59,71.74,0,,0,,0,0,0,0,,,0.61,,,0.24,0,0,0.73,0,0
Y. Sugawara,Southampton,Southampton,"RB, RWB",24,12000000,30/06/2028,11,753,1,0.3,1,1.6,12.19,47.06,Japan,Japan,right,178,68,no,8.25,5.98,64,1.2,30,1.2,1.69,0.36,3.23,4.55,0.48,2,0.24,0,0,2.15,0.12,1,0.12,0.04,0,0,6,0.72,33.33,16.667,0.12,2.99,36,0.12,0,2.87,37.5,0.36,1.43,58.33,2.87,45.83,1.2,1.43,0.24,37.29,1.79,0.84,45.18,83.6,14.82,76.61,6.33,94.34,14.82,83.87,39.8,88.89,2.63,50,17.67,36.51,0.19,0.84,0,0,0,0,0.24,4.66,82.05,3.11,50,0,0,0.6,1.08,6.81,66.67,0,,0,,0,0,0,0,,,0.84,,,0.72,0.12,0,0.72,0,0
Emerson Palmieri,West Ham United,West Ham United,"LB, LWB",30,12000000,30/06/2026,12,989,0,0.21,1,1.06,10.83,62.18,Brazil,"Brazil, Italy",left,176,79,no,10.19,6.83,65.33,1.46,68.75,0.36,0.43,0.18,5.37,6.32,1.09,3,0.27,0,0,1.37,0,0,0,0.02,0,0,5,0.46,40,0,0.09,1.55,41.18,1.46,43.75,0,0,0.27,0.91,50,2,54.55,0.82,1.73,0.36,25.75,3.09,0.36,34.67,84.51,11.28,73.39,8.37,98.91,8.01,82.95,30.21,90.96,2.91,40.63,16,26.33,0.1,0.82,0,0,0.09,100,0.27,2.64,68.97,1.46,62.5,0.18,50,0.36,0.64,5.1,71.43,0,,0,,0,0,0,0,,,0.46,,,0.91,0,0,1,0,0
L. Digne,Aston Villa,Aston Villa,LB,31,12000000,30/06/2026,12,947,0,0.69,1,2.25,13.88,54.79,France,France,left,178,74,no,8.84,7.41,64.1,2.76,48.28,0.38,0.49,0.19,3.71,4.81,1.24,3,0.29,0,0,1.81,0,0,0,0.07,0,0,6,0.57,33.33,0,0.1,3.33,34.29,3.14,36.36,0,0,0.38,0.67,71.43,2.09,31.82,0.76,0.48,0,28.13,2.19,0.38,36.49,84.38,9.03,73.68,9.31,97.96,11.59,87.7,31.17,92.07,2,47.62,18.32,24.05,0.21,1.24,0,0.1,0,0,0.67,1.33,71.43,2.28,58.33,0.1,100,0.57,1.24,6.75,59.15,0,,0,,0,0,0,0,,,0.48,,,1.24,0.29,33.33,1.62,0,0
Nélson Semedo,Wolverhampton Wanderers,Wolverhampton Wanderers,"RB, RWB",31,12000000,30/06/2025,10,968,0,0.57,2,0.52,16.92,48.9,Portugal,"Portugal, Cape Verde Islands",right,177,69,no,9.2,8.46,54.95,2.6,46.43,0.09,0.11,0.37,4.46,5.27,1.21,4,0.37,0,0,2.23,0,0,0,0.05,0,0,5,0.46,60,0,0.19,1.12,66.67,0.09,100,1.02,63.64,0.19,2.05,59.09,4,53.49,0.84,1.3,0.28,23.24,1.49,0.56,30.77,84.59,10.04,69.44,7.81,98.81,8.74,91.49,26.87,89.62,2.79,43.33,17.88,28.59,0.05,0.56,0,0,0,0,0.28,3.63,76.92,1.21,69.23,0,0,0.37,0.74,6.23,68.66,0,,0,,0,0,0,0,,,0.74,,,0,0,0,0,0,0
L. Cook,Bournemouth,Bournemouth,"RDMF, LDMF",27,12000000,30/06/2028,12,1192,1,0.76,2,2.64,15.03,44.72,England,England,right,175,71,no,8.23,7.4,56.12,1.96,38.46,0.3,0.37,0.3,3.78,4.62,2.11,3,0.23,0,0,0.91,0.08,1,0.08,0.06,1,0.08,8,0.6,25,12.5,0.15,0.91,50,0.38,20,0.53,71.43,0.23,0.45,50,2.19,24.14,0.53,1.13,0.15,23.71,0.23,0.23,36.17,84.97,13.44,73.6,5.51,93.15,11.4,94.7,32.77,88.94,2.49,45.45,17.71,36.25,0.2,1.43,0.08,0.08,0.08,100,0.23,6.12,72.84,2.04,66.67,0.3,0,0.98,0.38,6.72,75.28,0,,0,,0,0,0,0,,,0.53,,,1.06,0.08,0,2.94,0,0
S. van den Berg,Brentford,Brentford,"RB, RCB, LB",22,12000000,30/06/2029,10,915,0,0.6,0,0.24,15.93,52.47,Netherlands,Netherlands,right,192,87,no,8.95,7.28,50,5.21,54.72,0.2,0.25,0.89,5.11,6.42,0.59,0,0,0,0,0.59,0,0,0,0.06,0,0,7,0.69,14.29,0,0,0.79,62.5,0.2,100,0.59,50,0,0.1,0,1.38,21.43,1.18,0.39,0.2,21.93,1.18,0.3,33.25,84.02,14.46,74.83,5.7,98.28,8.66,87.5,30.59,87.46,1.87,36.84,17.04,23.48,0.02,0.2,0,0,0,0,0.1,3.64,70.27,0.49,40,0.2,0,0,0.3,5.7,51.72,0,,0,,0,0,0,0,,,1.57,,,0,0,0,0,0,0
M. Flekken,Brentford,Brentford,GK,31,12000000,30/06/2027,12,1198,0,0,0,0.01,0.9,75,Netherlands,Netherlands,right,195,87,no,1.95,0.23,66.67,0.3,75,0,0,0,1.8,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,100,0,0,0,24.19,0.45,0.23,32.9,85.39,15.55,71.98,0,0,16.75,97.31,21.64,97.57,11.12,62.84,31.99,50.12,0,0.08,0,0,0,0,0,3.68,40.82,0.3,25,0.23,0,0.08,0,6.69,62.92,22,1.65,82,6.16,1,73.17,23.54,1.77,1.54,0.116,0,1.73,0.3,,,,0,0,0
E. Pinnock,Brentford,Brentford,"LCB, CB",31,12000000,30/06/2027,12,1198,2,0.73,0,0.13,13.67,66.48,England,"England, Jamaica",left,187,79,no,10.59,5.03,83.58,5.18,65.22,0.3,0.37,0.98,6.09,7.41,0.15,1,0.08,0,0,0.6,0.15,2,0.15,0.05,2,0.15,6,0.45,66.67,33.333,0,0.3,50,0.23,66.67,0.08,0,0.08,0.3,50,1.13,26.67,0.6,0.3,0,28.62,0.38,0.15,40.94,87.52,15.85,74.41,4.13,100,16.15,97.21,36.89,92.46,3.76,42,20.61,41.11,0.01,0.08,0,0,0,0,0.08,3.23,65.12,0.53,42.86,0,0,0.15,0.15,5.93,56.96,0,,0,,0,0,0,0,,,3.53,,,0,0,0,0,0,0
H. Winks,Leicester City,Leicester City,"RDMF, LDMF, RCMF",28,12000000,30/06/2026,11,971,0,0.16,2,2.24,7.6,50,England,England,right,178,65,no,5.1,3.61,53.85,0.83,33.33,0.28,0.35,0.46,2.87,3.65,0.46,3,0.28,0,0,0.83,0,0,0,0.01,0,0,7,0.65,28.57,0,0.19,0.28,33.33,0.09,100,0.09,0,0,0.83,55.56,2.22,54.17,0.09,0.93,0.19,33.74,0.09,0.56,45.51,91.24,16.59,87.71,4.82,96.15,15.57,94.05,42.91,93.3,2.32,60,15.83,20.77,0.21,1.02,0,0,0.09,100,0.09,7.14,84.42,1.11,33.33,0.19,0,0.37,0.09,7.42,77.5,0,,0,,0,0,0,0,,,0.37,,,1.39,0,0,1.48,0,0
J. Bednarek,Southampton,Southampton,"LCB, CB",28,11000000,30/06/2027,11,1088,0,0,0,0.75,8.85,55.14,Poland,Poland,right,189,77,no,8.02,3.56,67.44,2.4,41.38,0.33,0.47,1.41,5.29,7.5,0.66,3,0.25,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0.41,80,0.17,0.25,0.08,53.52,0,0.41,70.4,94.95,21.09,87.45,3.31,97.5,36.98,98.43,65.85,96.48,4.55,72.73,18.21,34.93,0.06,0.08,0,0,0,0,0.08,4.47,88.89,0.17,0,0.08,0,0.08,0,5.29,57.81,0,,0,,0,0,0,0,,,2.4,,,0,0,0,0,0,0
S. Mavididi,Leicester City,Leicester City,LAMF,26,11000000,30/06/2028,11,684,2,1.65,0,1.21,28.95,40.91,England,"England, Congo DR",right,182,71,no,7.89,9.08,62.32,1.58,25,0,0,0,2.24,2.88,1.18,2,0.26,0,0,4.08,0.26,2,0.26,0.22,0,0,9,1.18,22.22,22.222,0,3.29,24,3.29,24,0,0,0.92,6.58,40,15,31.58,2.76,3.42,0.26,20,2.24,1.05,27.63,75.71,5.92,75.56,8.95,91.18,7.89,58.33,23.29,84.75,1.05,37.5,16.44,15.48,0.16,1.18,0.26,0,0.53,75,0.66,1.97,66.67,3.55,48.15,0.39,100,1.18,0.79,4.87,72.97,0,,0,,0,0,0,0,,,0.13,,,0.13,0,0,0.26,0,0
F. Schär,Newcastle United,Newcastle United,RCB,32,10000000,30/06/2025,10,940,1,0.92,0,0.16,10.34,56.48,Switzerland,Switzerland,right,186,84,no,7.95,4.79,58,2.97,48.39,0.38,0.5,0.48,4.79,6.3,0.86,4,0.38,1,0.1,0.48,0.1,1,0.1,0.09,0,0,10,0.96,10,10,0,0.29,33.33,0,0,0.29,33.33,0.19,0.38,75,0.57,83.33,0.77,1.24,0,37.53,0.29,0.38,52.56,81.97,22.98,70.83,1.15,91.67,23.65,93.12,42.41,92.55,9.96,37.5,22.6,43.09,0.02,0.1,0,0,0.1,0,0,9.1,58.95,1.53,12.5,1.34,28.57,0.29,0.1,10.53,64.55,0,,0,,0,0,0,0,,,0.57,,,0.19,0.19,0,0,0,0
S. Luki?,Fulham,Fulham,"LDMF, LCMF, DMF",28,10000000,30/06/2027,8,679,0,0,0,0.28,16.57,64,Serbia,Serbia,right,183,77,no,11,10.74,67.9,0.93,42.86,0.66,0.86,0.4,3.05,3.94,2.65,4,0.53,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0.13,100,0,0.4,100,2.25,70.59,0.13,0.93,0.27,31.81,0.27,1.06,45.33,93.57,12.06,84.62,5.57,97.62,19.62,97.97,44.4,93.73,0.8,83.33,16.72,10.79,0.04,0.4,0,0,0.27,0,0.13,5.04,86.84,0.66,80,0.27,0,0.27,0.13,3.98,70,0,,0,,0,0,0,0,,,0.27,,,0,0,0,0.27,0,0
M. Lemina,Wolverhampton Wanderers,Wolverhampton Wanderers,"RCMF, LCMF, LDMF",31,10000000,30/06/2025,12,1098,1,0.98,1,0.73,13.61,51.81,Gabon,"Gabon, France",right,184,85,no,9.43,6.48,69.62,2.05,56,0.49,0.6,0.33,4.43,5.44,1.07,2,0.16,0,0,1.15,0.08,1,0.08,0.08,0,0,9,0.74,44.44,11.111,0.08,0.66,37.5,0.16,50,0.49,33.33,0.08,1.31,37.5,3.77,26.09,0.82,0.41,0.08,19.51,0.25,0.33,30.49,82.8,9.51,64.66,4.34,94.34,12.87,91.72,27.05,87.27,2.79,50,20.03,39.67,0.06,0.41,0,0.08,0.25,33.33,0.25,3.44,64.29,1.64,45,0.74,22.22,0.49,0.25,4.84,66.1,0,,0,,0,0,0,0,,,0.66,,,0,0,0,0,0,0
T. Doyle,Wolverhampton Wanderers,Wolverhampton Wanderers,"RCMF, LCMF",23,10000000,30/06/2028,9,334,0,0.21,0,0.01,8.35,58.06,England,England,right,172,73,no,7.28,5.12,63.16,0.27,0,0.54,0.65,0.27,3.5,4.24,0.27,0,0,0,0,1.08,0,0,0,0.06,0,0,4,1.08,25,0,0,0.81,0,0.27,0,0.54,0,0.27,0.54,100,1.62,83.33,0.27,1.08,0,34.49,0.54,0.54,45.27,86.9,12.93,72.92,8.08,93.33,20.21,93.33,37.99,91.49,6.47,70.83,24.07,37.01,0,0.27,0,0,0.27,100,0,8.35,77.42,2.16,37.5,0.54,50,0.54,0.27,9.97,75.68,0,,0,,0,0,0,0,,,2.43,,,0.81,0,0,0.54,0,0
A. Semenyo,Bournemouth,Bournemouth,"RAMF, LAMF",24,10000000,30/06/2029,12,1170,4,4.39,1,1.79,23,47.16,England,"England, Ghana",right,185,79,no,4.92,4.92,59.38,3.77,34.69,0.15,0.19,0.08,1.85,2.27,1.54,5,0.38,0,0,5.15,0.31,4,0.31,0.34,0,0,49,3.77,24.49,8.163,0.08,2.15,28.57,1.08,21.43,1.08,35.71,0.31,5.38,62.86,12.15,46.84,4.54,3.62,0.46,19.62,2.92,1.15,24.62,78.13,4.92,59.38,6.54,97.65,7.54,79.59,21,85.71,1.54,40,17.26,37.25,0.14,0.77,0.15,0.15,0.38,60,0.23,2.15,53.57,2.23,58.62,0.46,50,1.38,0.62,3.77,75.51,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Veltman,Brighton,Brighton,RB,32,10000000,30/06/2025,11,1061,0,0.07,0,0.07,15.18,59.78,Netherlands,Netherlands,right,184,75,no,9.75,7.3,62.79,1.87,54.55,0.51,0.67,0.25,4.67,6.13,1.02,1,0.08,0,0,1.1,0,0,0,0.01,0,0,1,0.08,0,0,0,1.02,33.33,0,0,1.02,33.33,0.25,1.1,69.23,3.82,68.89,0.51,1.27,0,25.36,1.61,2.29,33.76,79.4,13.23,62.18,5.6,92.42,9.25,91.74,29.94,84.99,2.88,38.24,18.69,30.8,0.01,0.08,0,0,0,0,0.08,3.9,78.26,1.1,23.08,0.25,0,0.25,0.25,5.51,55.38,0,,0,,0,0,0,0,,,2.04,,,0,0,0,0,0,0
A. Aréola,West Ham United,West Ham United,GK,31,10000000,30/06/2027,8,731,0,0,0,0,0.49,75,France,"France, Philippines",right,195,94,no,2.09,0.25,50,0.12,100,0,0,0,1.97,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24,0.12,0.12,22.65,86.41,12.31,79,0,0,9.36,96.05,12.56,97.06,9.97,74.07,30.7,44.48,0,0,0,0,0,0,0,1.35,63.64,0,0,0,0,0,0,8,72.31,14,1.72,32,3.94,1,56.25,10.1,1.24,-3.9,-0.48,0,1.11,0.12,,,,0,0,0
