Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Randell,Plymouth Argyle,Plymouth Argyle,"LDMF, RCMF, DMF",24,2200000,30/06/2026,14,1338,1,0.36,1,0.91,13.86,53.88,England,England,right,175,65,no,7.26,4.57,60.29,2.69,47.5,0.13,0.17,0.27,4.37,5.51,0.61,3,0.2,0,0,1.41,0.07,1,0.07,0.02,0,0,14,0.94,28.57,7.143,0.07,1.01,46.67,0.47,57.14,0.47,28.57,0.07,1.08,62.5,4.17,48.39,0.34,0.87,0.34,32.56,0.34,1.21,49.64,84.01,13.45,69,9.55,95.07,18.9,86.83,44.8,88.44,3.9,41.38,19.31,36.17,0.06,0.94,0.07,0,0.27,0,0.27,6.66,64.65,1.61,50,0.4,16.67,0.34,0.54,8,68.07,0,,0,,0,0,0,0,,,2.69,,,2.02,0.27,50,2.76,0,0
C. De Norre,Millwall,Millwall,"RDMF, RCMF",27,2200000,30/06/2026,16,1412,1,0.61,1,1.12,11.79,59.46,Belgium,Belgium,right,175,75,no,7.97,5.86,70.65,1.85,58.62,0.64,0.82,0.13,3.19,4.1,0.7,3,0.19,0,0,0.57,0.06,1,0.06,0.04,0,0,14,0.89,21.43,7.143,0.06,0.64,30,0.06,0,0.57,33.33,0.13,0.32,40,1.91,26.67,0.57,0.64,0.19,19.19,0.06,0.13,33.08,84.01,12.05,74.07,5.04,94.94,10.33,91.98,30.53,86.85,1.91,56.67,17.31,23.31,0.07,0.45,0,0.06,0.19,33.33,0.19,4.65,75.34,1.53,54.17,0.19,33.33,0.51,0.19,5.55,73.56,0,,0,,0,0,0,0,,,0.25,,,0,0,0,0,0,0
C. O'Hare,Sheffield United,Sheffield United,"AMF, CF, LW",26,2200000,30/06/2028,17,1380,1,0.96,3,1.21,19.89,40.33,England,"England, Republic of Ireland",right,175,65,no,5.87,6.2,67.37,1.43,36.36,0,0,0.13,1.7,2.16,1.11,2,0.13,0,0,0.85,0.07,1,0.07,0.06,0,0,11,0.72,27.27,9.091,0.2,0.52,37.5,0.13,50,0.39,33.33,0,1.57,20.83,9.52,26.71,2.54,1.7,0.46,19.63,0.39,1.57,27.98,84.62,7.7,75.42,9.33,93.01,4.57,81.43,27.2,85.85,0.26,50,13.36,12.3,0.08,0.72,0.07,0,0.26,50,0.33,2.41,81.08,1.57,62.5,0.26,50,1.17,0.13,2.74,78.57,0,,0,,0,0,0,0,,,0.2,,,0,0,0,0,0,0
Borja Sainz,Norwich City,Norwich City,"LWF, LAMF",23,2200000,30/06/2026,17,1615,14,9.79,2,2.76,21.51,37.56,Spain,Spain,right,178,75,no,4.79,6.41,53.91,0.84,6.67,0.11,0.16,0.06,1.23,1.78,1.39,2,0.11,0,0,4.4,0.78,14,0.78,0.55,0,0,54,3.01,42.59,25.926,0.11,1.67,26.67,1.5,29.63,0.17,0,0.61,6.07,41.28,12.82,33.48,4.46,3.9,0.61,20.51,1.62,1.17,23.85,78.74,5.68,67.65,5.63,95.05,8.02,75,20.73,85.22,1.56,46.43,16.48,26.07,0.15,0.95,0,0.17,0.28,60,0.33,2.62,61.7,2.28,39.02,0.28,40,1.34,0.45,3.57,78.13,0,,0,,0,0,0,0,,,0,,,0.06,0,0,0.28,0,0
M. Obafemi,Plymouth Argyle,Plymouth Argyle,CF,24,2200000,31/05/2025,13,657,2,1.52,0,0.21,15.07,33.64,Republic of Ireland,"Republic of Ireland, Nigeria",right,170,71,yes,3.42,2.88,76.19,2.88,9.52,0,0,0.14,1.23,1.64,0.41,0,0,0,0,1.37,0.27,2,0.27,0.21,0,0,9,1.23,33.33,22.222,0,0.41,33.33,0.27,0,0.14,100,0.14,1.51,54.55,6.71,32.65,2.05,0.82,0.27,9.45,2.05,0.96,11.37,78.31,1.64,66.67,3.84,82.14,3.7,81.48,10.55,80.52,0.41,66.67,11.5,8.9,0.03,0.41,0,0,0,0,0,0.68,100,0.68,20,0,0,0.14,0.14,0.82,33.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Kesler-Hayden,Preston North End,Preston North End,"LWB, RB, RWB",22,2200000,31/05/2025,15,1200,0,0.65,2,0.91,19.95,47.74,England,England,right,175,62,yes,6.75,4.73,68.25,3.9,38.46,0.08,0.1,0,3.45,4.65,0.6,2,0.15,0,0,2.63,0,0,0,0.05,0,0,8,0.6,37.5,0,0.15,1.88,28,0.75,20,1.05,28.57,0.3,3.38,51.11,8.55,40.35,1.35,2.1,0.23,20.03,2.93,1.8,27.45,77.05,9.3,64.52,7.87,95.24,6.45,73.26,23.25,84.84,2.48,39.39,20.05,39.02,0.07,0.6,0.08,0.08,0.23,66.67,0.38,3.75,58,2.18,27.59,0.38,40,0.38,0.45,4.73,65.08,0,,0,,0,0,0,0,,,0.9,,,0,0,0,0,0,0
E. Bocat,Stoke City,Stoke City,LB,25,2200000,30/06/2028,16,1141,0,0.51,0,0.31,15.78,47.5,France,"France, Senegal",left,182,71,no,8.76,6.07,63.64,2.52,46.88,0.47,0.58,0.16,4.42,5.37,0.55,1,0.08,0,0,1.66,0,0,0,0.04,0,0,6,0.47,50,0,0,1.74,13.64,1.74,13.64,0,0,0.24,2.21,53.57,5.52,38.57,1.34,1.74,0.08,25.56,1.42,0.79,36.13,75.11,13.41,57.65,9.62,96.72,7.49,72.63,30.68,83.29,3.79,35.42,18.78,29.43,0.02,0.32,0.24,0,0.08,0,0.16,3.79,56.25,2.29,34.48,0.16,50,0.71,0.24,7.1,63.33,0,,0,,0,0,0,0,,,0.63,,,0,0,0,0,0,0
D. Bachmann,Watford,Watford,GK,30,2200000,30/06/2028,14,1315,0,0,0,0,0.96,92.86,Austria,Austria,right,191,81,no,1.64,0,0,0.48,85.71,0,0,0.07,1.64,2.4,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0.21,100,0,0,0,11.36,0.07,0.48,19.85,80,12.73,71.51,0,0,5.61,95.12,11.22,95.73,8.49,60.48,33.88,50.78,0,0,0,0,0,0,0,3.15,50,0.27,50,0.34,80,0.14,0,6.3,68.48,16,1.1,58,3.97,4,72.41,17.23,1.18,1.23,0.084,0,0.96,0.48,,,,0,0,0
J. Laurent,Burnley Res.,Burnley,"RDMF, RCMF, LDMF",29,2200000,30/06/2026,16,979,0,1.08,0,1.57,18.11,53.3,England,England,right,188,76,no,8.64,6.44,67.14,2.94,68.75,0.64,0.92,0,3.68,5.26,1.47,2,0.18,0,0,1.47,0,0,0,0.1,0,0,6,0.55,16.67,0,0,0.92,40,0.09,0,0.83,44.44,0.18,1.56,47.06,5.88,37.5,1.84,1.56,0.18,23.44,0.37,1.1,36.04,83.67,10.94,73.95,5.88,96.88,13.88,84.77,33.09,87.5,2.02,40.91,18.58,26.81,0.14,0.83,0,0,0.46,60,0.18,6.44,75.71,2.39,57.69,0.46,40,1.01,0.37,5.61,67.21,0,,0,,0,0,0,0,,,0.46,,,0,0,0,0,0,0
J. Dasilva,Coventry City,Coventry City,"LB, LWB",26,2200000,30/06/2027,14,780,0,0.11,1,0.23,15.69,49.26,England,"England, Wales",left,170,64,no,9.23,7.04,72.13,1.62,35.71,0,0,0.23,4.15,5.65,0.92,1,0.12,0,0,2.08,0,0,0,0.01,0,0,2,0.23,50,0,0.12,2.88,36,2.88,36,0,0,0.58,1.62,57.14,5.08,25,0.69,1.27,0.12,29.42,1.5,0.23,40.38,82.29,12.46,71.3,10.27,97.75,10.5,80.22,34.27,90.57,3.58,35.48,18.69,32.05,0.03,0.58,0,0,0,0,0.12,4.62,67.5,3.12,51.85,0.12,0,0.81,0.81,7.38,68.75,0,,0,,0,0,0,0,,,0.23,,,0,0,0,0,0,0
L. Binks,Coventry City,Coventry City,LCB,23,2200000,30/06/2028,13,1288,0,0.62,0,0.31,13.63,63.59,England,"England, Scotland",left,188,87,no,7.48,4.75,72.06,5.52,64.56,0.14,0.2,0.63,3.91,5.54,0.63,4,0.28,0,0,0.49,0,0,0,0.04,0,0,5,0.35,40,0,0,0.7,40,0.7,40,0,0,0.07,0.14,50,1.05,40,0.42,2.17,0.49,45.49,0.42,0.35,61,84.88,25.02,72.91,4.33,96.77,26.76,93.47,51.22,92.77,9.22,44.7,22.87,48.29,0.02,0.07,0.07,0,0,0,0.07,10.62,57.89,1.54,13.64,0.77,9.09,0,0.21,11.32,72.22,0,,0,,0,0,0,0,,,2.17,,,0,0,0,0,0,0
D. Cirkin,Sunderland,Sunderland,LB,22,2000000,30/06/2026,15,1479,2,1.63,1,0.87,20.57,51.78,Republic of Ireland,"Republic of Ireland, England",left,182,72,no,9.8,7.61,61.6,3.35,54.55,0.37,0.44,0.24,4.75,5.72,1.28,1,0.06,0,0,2.19,0.12,2,0.12,0.1,1,0.06,17,1.03,29.41,11.765,0.06,1.22,30,1.22,30,0,0,0.12,2.92,50,6.82,47.32,2.07,1.89,0.73,23,1.16,1.64,31.76,79.5,14.24,71.79,6.57,96.3,6.75,89.19,27.57,85.65,2.98,42.86,17.69,31.28,0.05,0.49,0.06,0,0.12,50,0.18,3.65,76.67,0.91,53.33,0.43,42.86,0.49,0.37,6.09,61,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0,0,0
K. Moore,Sheffield United,Sheffield United,CF,32,2000000,30/06/2027,14,1150,2,5.16,0,0.42,23.56,38.21,England,"England, Wales",right,196,83,no,3.13,2.03,46.15,9.7,52.42,0.16,0.2,0,2.03,2.54,1.49,1,0.08,0,0,1.57,0.16,2,0.16,0.4,0,0,23,1.8,47.83,8.696,0,0.7,22.22,0.31,50,0.39,0,0.16,0.94,50,7.28,23.66,3.44,0.94,0,9.23,1.64,0.7,13.77,72.73,2.43,48.39,3.83,87.76,3.68,70.21,12.83,75.61,0.31,50,13.8,13.75,0.03,0.31,0.08,0,0.16,50,0.16,1.64,61.9,0.63,62.5,0.16,50,0.63,0.16,1.8,43.48,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,0
S. Dieng,Middlesbrough,Middlesbrough,GK,29,2000000,30/06/2027,15,1487,0,0,0,0.04,0.91,80,Switzerland,"Switzerland, Senegal",right,193,90,no,1.27,0.12,0,0.61,100,0,0,0,1.27,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,14.53,0.24,0.12,23.48,88.14,11.74,77.32,0,0,10.41,98.84,18.1,99,5.39,51.69,25.1,45.33,0,0.06,0,0,0,0,0,1.33,27.27,0.06,0,0.12,0,0,0,3.99,59.09,17,1.03,45,2.72,5,62.22,14.4,0.87,-2.6,-0.157,0,1.39,0.61,,,,0,0,0
M. Gueye,Blackburn Rovers,Blackburn Rovers,CF,26,2000000,30/06/2027,14,603,0,1.16,3,1.38,32.54,38.53,Senegal,Senegal,right,195,90,no,4.48,4.33,62.07,13.43,46.67,0,0,0,1.79,2.24,2.84,2,0.3,1,0.15,1.94,0,0,0,0.17,0,0,11,1.64,36.36,0,0.45,0.75,40,0.45,33.33,0.3,50,0.15,1.64,54.55,7.46,32,2.99,0.75,0,9.4,3.88,0.75,16.12,55.56,5.67,44.74,2.24,73.33,4.18,60.71,14.18,58.95,1.19,25,14.68,11.56,0.21,1.19,0,0.15,0.45,33.33,0.45,2.39,25,1.49,80,0.45,33.33,1.19,0.3,2.54,35.29,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Tronstad,Blackburn Rovers,Blackburn Rovers,"RDMF, LDMF, RCMF",29,2000000,30/06/2026,15,1426,0,0.08,0,0.69,12.24,53.09,Norway,Norway,right,174,70,no,8.71,5.87,66.67,1.96,41.94,0.57,0.71,0.25,4.23,5.28,0.88,3,0.19,0,0,0.69,0,0,0,0.01,0,0,4,0.25,25,0,0,0.76,41.67,0.13,50,0.57,33.33,0.19,0.44,71.43,2.34,40.54,0.38,0.38,0,28.34,0.13,0.44,41.02,91.08,12.05,83.77,4.8,94.74,18.87,95.65,37.81,93.32,2.46,71.79,18.65,29.63,0.04,0.44,0.13,0,0,0,0.13,4.17,83.33,1.07,58.82,0.19,33.33,0.32,0.32,4.73,80,0,,0,,0,0,0,0,,,0.82,,,0,0,0,0,0,0
M. Hamilton,Middlesbrough,Middlesbrough,LAMF,21,2000000,30/06/2028,12,299,0,0.11,0,0.11,16.25,37.04,England,"England, Jamaica",right,177,68,no,3.01,4.21,64.29,0.3,0,0,0,0,0.3,0.57,0.6,0,0,0,0,2.71,0,0,0,0.03,0,0,3,0.9,33.33,0,0,1.81,16.67,1.2,0,0.6,50,0,3.31,36.36,10.54,22.86,3.01,3.61,0,33.71,0,1.51,40.94,89.71,8.73,86.21,12.04,90,9.33,93.55,38.53,92.97,0.6,100,15.21,3.78,0.03,1.51,0,0,0.9,100,0,3.31,81.82,3.61,91.67,0.9,100,2.71,0.3,4.52,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
H. Darling,Swansea City,Swansea City,LCB,25,2000000,30/06/2025,16,1574,1,1.62,0,0,13.38,63.68,England,England,right,180,75,no,8.18,3.83,70.15,4.23,55.41,0,0,0.74,5.49,8.86,0.63,3,0.17,0,0,0.63,0.06,1,0.06,0.09,0,0,11,0.63,54.55,9.091,0,0,0,0,0,0,0,0,0.4,71.43,3.03,69.81,0.8,1.72,0,46.14,0.29,1.83,60.9,90.42,21.61,77.25,6.29,99.09,26.42,98.7,56.04,94.29,4.86,45.88,19.89,40.7,0,0,0.06,0,0.11,0,0,6.92,63.64,0.8,7.14,0.8,7.14,0.17,0,7.2,69.05,0,,0,,0,0,0,0,,,4.86,,,0.06,0.06,100,0,0,0
A. Crnac,Norwich City,Norwich City,"RWF, CF, RAMF",20,2000000,30/06/2028,15,1141,2,2.39,0,2.11,15.14,42.71,Croatia,Croatia,left,190,83,no,5.13,4.89,61.29,2.45,41.94,0,0,0,2.13,3.12,0.79,0,0,0,0,2.05,0.16,2,0.16,0.19,0,0,15,1.18,46.67,13.333,0,1.1,14.29,0.08,0,0.95,16.67,0.32,2.92,43.24,6.23,30.38,2.6,1.58,0.16,13.72,1.1,0.39,18.14,74.78,3.31,45.24,5.76,89.04,4.73,75,16.33,80.19,0.71,44.44,16.77,19.36,0.17,0.79,0,0.08,0.08,100,0.32,1.18,46.67,1.18,26.67,0.24,33.33,0.71,0.16,2.13,51.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
I. Pandur,Hull City,Hull City,GK,24,2000000,30/06/2027,17,1661,0,0,0,0,0.76,92.86,Croatia,Croatia,right,187,77,no,1.52,0,0,0.6,90.91,0,0,0,1.52,2.23,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.42,0.33,0.11,46.49,95.34,12.62,85.41,0.05,100,27.8,99.03,41.88,98.71,4.61,64.71,20.25,46.18,0,0,0,0,0,0,0,1.03,42.11,0.05,0,0,0,0,0,3.31,63.93,23,1.25,68,3.68,1,66.18,22.19,1.2,-0.81,-0.044,0.05,1.46,0.6,,,,0,0,0
Y. Valery,Sheffield Wednesday,Sheffield Wednesday,"RB, RCB, RWB",25,2000000,30/06/2026,17,1510,0,0.2,1,1.45,19.85,51.05,France,"France, Tunisia",right,185,85,no,7.51,6.85,59.13,4.35,56.16,0.18,0.22,0,3.28,3.98,1.25,4,0.24,0,0,2.26,0,0,0,0.01,0,0,3,0.18,33.33,0,0.06,2.32,30.77,0,0,2.32,30.77,0.3,2.15,63.89,6.68,44.64,0.83,1.25,0.06,17.11,0.77,1.07,25.57,75.76,9.72,66.87,5.01,92.86,7.21,78.51,20.38,86.55,2.98,34,20.01,33.46,0.09,0.66,0.06,0,0.12,100,0.36,2.92,63.27,2.03,38.24,0.24,75,0.36,0.77,4.95,61.45,0,,0,,0,0,0,0,,,0.66,,,0,0,0,0,0,0
F. Mayulu,Bristol City,Bristol City,CF,22,2000000,30/06/2028,11,300,2,1.35,0,0,25.2,29.76,France,"France, Congo DR",right,193,82,no,2.7,3.9,46.15,7.5,32,0,0,0,0.9,1.48,2.1,0,0,0,0,2.1,0.6,2,0.6,0.4,0,0,12,3.6,50,16.667,0,0,0,0,0,0,0,0,0.6,50,9.6,25,3,0.3,0,11.4,1.5,0.6,14.1,78.72,3,80,4.5,86.67,3.3,72.73,13.8,78.26,0.3,100,12.31,0.64,0,0,0.3,0,0,0,0,0.3,0,0.6,100,0,0,0.3,0,1.5,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
V. Torp,Coventry City,Coventry City,"LDMF, LCMF, AMF",25,2000000,30/06/2028,16,892,1,0.82,0,1.41,15.54,48.7,Denmark,Denmark,right,178,68,no,7.87,7.77,54.55,1.82,66.67,0.2,0.28,0.3,3.43,4.68,1.72,1,0.1,0,0,1.61,0.1,1,0.1,0.08,0,0,13,1.31,38.46,7.692,0,1.21,33.33,0.4,25,0.81,37.5,0.1,1.01,50,3.83,28.95,1.41,0.4,0,22.3,0.3,0.2,34.61,80.17,11.3,69.64,7.77,93.51,10.39,81.55,30.87,84.97,2.52,44,17.55,22.11,0.14,0.91,0.1,0,0.5,40,0.3,5.35,75.47,1.82,50,0.4,0,0.5,0.3,4.64,69.57,0,,0,,0,0,0,0,,,0.1,,,0.61,0.1,0,3.73,0,0
R. Hardie,Plymouth Argyle,Plymouth Argyle,CF,27,1800000,30/06/2026,14,805,1,1.93,0,0.12,19.68,25.57,Scotland,Scotland,right,188,73,no,3.47,2.91,69.23,8.05,22.22,0,0,0,1.45,1.8,0.34,0,0,0,0,0.89,0.11,0,0,0.22,0,0,10,1.12,30,10,0,0.45,25,0,0,0.45,25,0.11,1.12,40,5.37,10.42,2.46,0.34,0.22,4.81,0.78,0.45,7.38,66.67,1.23,63.64,2.01,88.89,1.34,66.67,6.48,70.69,0.45,50,13.91,5.99,0.01,0.45,0,0,0,0,0.11,0.22,100,0.67,66.67,0,0,0.56,0.11,1.01,55.56,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
K. Goudmijn,Derby County,Derby County,"RCMF, AMF",22,1800000,30/06/2028,15,1141,2,1.22,0,0.2,16.64,53.08,Netherlands,"Netherlands, Suriname",right,173,64,no,6.86,6.7,57.65,0.87,27.27,0.39,0.47,0,2.6,3.13,0.95,2,0.16,0,0,3.87,0.16,2,0.16,0.1,0,0,18,1.42,22.22,11.111,0,2.21,42.86,0.32,75,1.89,37.5,0.39,3.71,61.7,7.49,50.53,1.03,1.97,0.16,20.74,0.71,0.63,33.21,74.35,12.62,61.25,4.97,96.83,10.73,84.56,27.37,81.84,3.71,38.3,20.27,33.01,0.02,0.32,0,0.08,0.47,66.67,0.24,6.86,65.52,2.37,53.33,0.24,33.33,0.39,0.87,5.92,66.67,0,,0,,0,0,0,0,,,0.87,,,1.1,0.16,50,0.95,0,0
C. Willock,Cardiff City,Cardiff City,"LAMF, LW, CF",26,1800000,30/06/2027,14,714,1,0.57,1,1.43,23.95,48.42,England,"England, Montserrat",right,178,67,no,3.78,4.79,68.42,1.51,41.67,0,0,0,0.5,0.67,0.88,0,0,0,0,5.92,0.13,1,0.13,0.07,0,0,8,1.01,37.5,12.5,0.13,4.54,38.89,3.91,35.48,0.5,50,0.63,8.19,44.62,15.38,44.26,2.77,2.65,0.25,20.67,1.51,2.02,31.13,83.81,5.04,82.5,8.57,97.06,9.83,76.92,26.09,92.27,0.76,66.67,17.8,19.15,0.18,1.26,0,0,0.25,50,0.76,1.76,92.86,3.28,46.15,0.13,0,0.5,1.51,3.15,88,0,,0,,0,0,0,0,,,0.25,,,0,0,0,0.38,0,0
M. Sykes,Bristol City,Bristol City,"RAMF, RWB, RW",27,1800000,30/06/2025,12,768,0,0.95,1,0.92,17.34,51.35,Northern Ireland,"Northern Ireland, Republic of Ireland",right,182,78,no,7.5,4.8,58.54,3.98,47.06,0.12,0.16,0.47,4.57,6.19,1.05,4,0.47,0,0,3.16,0,0,0,0.11,0,0,10,1.17,50,0,0.12,4.69,20,0,0,4.69,20,0.47,2.46,66.67,6.68,52.63,3.4,2.34,0.7,23.91,1.52,1.64,31.76,71.22,7.5,54.69,9.38,95,8.32,64.79,25.55,82.11,1.64,50,18.67,18.68,0.11,0.82,0.12,0.12,0,0,0.47,2.7,69.57,4.1,42.86,0,0,1.29,0.7,5.86,72,0,,0,,0,0,0,0,,,0.23,,,0,0,0,0.35,0,0
L. Gibson,Plymouth Argyle,Plymouth Argyle,"LCB, RCB",24,1800000,,12,1189,0,0.26,1,0.14,11.88,63.69,England,England,left,185,73,no,9.61,5,75.76,3.1,73.17,0.38,0.49,0.76,5.45,7.06,0.38,1,0.08,0,0,0,0,0,0,0.02,0,0,2,0.15,0,0,0.08,0.08,0,0.08,0,0,0,0,0,0,1.06,35.71,0.3,0.53,0.08,39.51,0.23,0.68,56.24,88.43,21.57,76.84,4.16,94.55,24.15,96.55,50.03,93.65,6.13,46.91,21.72,44.64,0.01,0.23,0.08,0,0,0,0.15,5.75,61.84,0.68,22.22,0.15,0,0.15,0,7.57,67,0,,0,,0,0,0,0,,,3.25,,,0,0,0,0,0,0
E. Cashin,Derby County,Derby County,LCB,23,1800000,30/06/2027,14,1295,0,1.34,1,0.05,15.29,59.55,England,"England, Republic of Ireland",left,184,85,no,10.36,5.28,63.16,5.28,61.84,0.83,1.03,0.56,6.19,7.67,1.04,5,0.35,0,0,0.97,0,0,0,0.09,0,0,8,0.56,62.5,0,0.07,0.35,40,0.28,25,0.07,100,0,0.42,100,1.81,53.85,0.69,0.49,0.07,31,0,0.42,47.26,81.62,18.42,66.79,2.43,88.57,22.86,93.01,38.22,89.82,8.69,47.2,24.53,44.33,0,0.07,0,0,0.07,100,0.07,5.14,47.3,0.69,30,0.35,40,0.14,0.14,8.69,60,0,,0,,0,0,0,0,,,1.11,,,0,0,0,0,0,0
Ronald,Swansea City,Swansea City,"RAMF, LAMF, RW",23,1800000,30/06/2027,16,1444,0,1.55,4,3.28,24.99,43.39,Brazil,Brazil,right,177,65,no,5.98,5.86,56.38,3.8,29.51,0.12,0.2,0.06,2.56,4.06,0.87,2,0.12,0,0,5.36,0,0,0,0.1,0,0,22,1.37,22.73,0,0.25,3.49,37.5,1.18,47.37,2.31,32.43,0.69,6.79,55.05,13.09,43.81,2.74,3.24,0.44,19.88,2.8,1.93,26.05,75.84,5.55,61.8,8.16,93.89,6.42,74.76,21.88,82.62,0.93,53.33,17.14,19.45,0.2,1.06,0,0,0.06,0,0.93,1.68,74.07,3.12,56,0.06,0,1.12,1.18,4.49,76.39,0,,0,,0,0,0,0,,,0.25,,,0,0,0,0.25,0,0
C. Robinson,Cardiff City,Cardiff City,CF,29,1800000,30/06/2025,13,794,5,3.79,0,0.51,11.45,37.62,England,"England, Republic of Ireland",right,178,75,no,1.59,1.47,53.85,0.79,28.57,0,0,0.11,0.79,1.01,0.23,1,0.11,0,0,2.83,0.57,5,0.57,0.43,0,0,19,2.15,47.37,26.316,0,1.13,30,0.79,42.86,0.34,0,0.23,3.17,39.29,7.71,35.29,3.63,1.36,0,14.28,1.02,1.13,20.4,79.44,4.53,70,5.89,96.15,6.23,69.09,18.02,84.28,1.25,54.55,18.65,22.68,0.06,0.79,0,0,0.68,33.33,0.23,2.61,60.87,1.47,46.15,0.34,33.33,0.57,0.34,2.61,78.26,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0,0,0
J. Tanganga,Millwall,Millwall,"RCB, LCB",25,1800000,,14,1408,1,1.05,0,0,12.85,62.69,England,"England, Congo DR",right,184,76,no,6.84,3.77,71.19,4.35,70.59,0.06,0.08,0.64,4.09,4.94,0.83,4,0.26,0,0,0.45,0.06,1,0.06,0.07,0,0,11,0.7,18.18,9.091,0,0,0,0,0,0,0,0,0.77,41.67,2.17,44.12,0.96,0.19,0.06,16.04,0,0.83,26.65,84.17,10.23,67.5,1.98,93.55,12.53,94.9,22.44,88.89,4.22,59.09,22.29,37.32,0,0,0,0,0,0,0.06,2.68,57.14,0.26,50,0.32,60,0.13,0,4.28,59.7,0,,0,,0,0,0,0,,,1.73,,,0,0,0,0,0,0
L. O'Nien,Sunderland,Sunderland,"LCB, RCB, RB",30,1800000,30/06/2026,17,1677,2,1.25,0,0.39,11.59,62.96,England,"England, Singapore",right,180,81,no,7.78,3.81,81.69,2.52,59.57,0.59,0.73,0.59,4.08,5.01,0.38,1,0.05,0,0,0.59,0.11,2,0.11,0.07,1,0.05,5,0.27,60,40,0,0.75,35.71,0.16,33.33,0.59,36.36,0.05,0.27,60,2.04,50,0.81,1.29,0.32,35.96,0.54,0.97,50.82,88.28,21.41,80.45,3.11,96.55,21.84,96.31,45.08,93.33,5.04,51.06,21.44,38.8,0.02,0.32,0,0,0.05,0,0,6.92,74.42,0.54,40,0.16,0,0.21,0.27,7.89,68.03,0,,0,,0,0,0,0,,,1.72,,,0,0,0,0,0,0
D. Scarlett,Oxford United,Oxford United,CF,20,1800000,30/06/2027,13,548,4,1.39,0,0,26.44,26.71,England,"England, Jamaica",right,180,73,yes,3.78,3.61,45.45,7.72,29.79,0.49,0.51,0.16,1.64,1.69,1.97,1,0.16,0,0,1.64,0.66,4,0.66,0.23,1,0.16,8,1.31,62.5,50,0,0.33,50,0.16,100,0.16,0,0,2.63,25,10.68,18.46,1.81,0.99,0,8.21,1.15,0.99,11.66,69.01,2.46,40,2.96,94.44,3.94,62.5,10.84,71.21,0.66,50,17.25,11.59,0,0.16,0.16,0,0.16,0,0,1.81,45.45,0.33,0,0.16,0,0.16,0,1.97,58.33,0,,0,,0,0,0,0,,,0,,,0.16,0.16,100,0,0,0
